# The following table is formatted as tab separated values. 
#GeneId	GeneName	BioType	Bases affected (DOWNSTREAM)	Total score (DOWNSTREAM)	Length (DOWNSTREAM)	Bases affected (EXON)	Total score (EXON)	Length (EXON)	Bases affected (GENE)	Total score (GENE)	Length (GENE)	Bases affected (INTRON)	Total score (INTRON)	Length (INTRON)	Bases affected (NONE)	Total score (NONE)	Length (NONE)	Bases affected (SPLICE_SITE_ACCEPTOR)	Total score (SPLICE_SITE_ACCEPTOR)	Length (SPLICE_SITE_ACCEPTOR)	Bases affected (SPLICE_SITE_DONOR)	Total score (SPLICE_SITE_DONOR)	Length (SPLICE_SITE_DONOR)	Bases affected (UPSTREAM)	Total score (UPSTREAM)	Length (UPSTREAM)	Bases affected (UTR_3_PRIME)	Total score (UTR_3_PRIME)	Length (UTR_3_PRIME)	Bases affected (UTR_5_PRIME)	Total score (UTR_5_PRIME)	Length (UTR_5_PRIME)	Count (CODON_CHANGE_PLUS_CODON_DELETION)	Count (CODON_CHANGE_PLUS_CODON_INSERTION)	Count (CODON_DELETION)	Count (CODON_INSERTION)	Count (DOWNSTREAM)	Count (EXON)	Count (FRAME_SHIFT)	Count (INTRON)	Count (NON_SYNONYMOUS_CODING)	Count (NON_SYNONYMOUS_START)	Count (SPLICE_SITE_ACCEPTOR)	Count (SPLICE_SITE_DONOR)	Count (START_LOST)	Count (STOP_GAINED)	Count (STOP_LOST)	Count (SYNONYMOUS_CODING)	Count (SYNONYMOUS_START)	Count (SYNONYMOUS_STOP)	Count (UPSTREAM)	Count (UTR_3_PRIME)	Count (UTR_5_PRIME)
TUBB6	TUBB6	mRNA	1	0	5000	1	0	1815	3	0	18312	2	0	16497	0	0	0	0	0	6	0	0	6	0	0	5000	0	0	439	0	0	35	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
TUBB8	TUBB8	mRNA	0	0	5000	6	0	1504	11	0	2351	5	0	847	0	0	0	0	0	6	0	0	6	3	0	5000	0	0	169	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	5	0	0	3	0	0
TUBBP5	TUBBP5	Non-coding_transcript	1	0	5000	17	0	2660	32	0	27321	15	0	24661	0	0	0	0	0	8	0	0	8	0	0	5000	0	0	0	0	0	0	0	0	0	0	1	17	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
TUBD1	TUBD1	mRNA	0	0	5000	1	0	2601	11	0	33466	10	0	30865	0	0	0	0	0	18	0	0	20	0	0	5000	1	0	842	1	0	852	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	1	1
TUBE1	TUBE1	mRNA	12	0	5000	0	0	2297	0	0	16892	0	0	14595	0	0	0	0	0	22	0	0	22	0	0	5000	0	0	755	0	0	114	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TUBG1	TUBG1	mRNA	0	0	5000	1	0	1951	2	0	5899	0	0	3948	0	0	0	0	0	20	0	0	20	2	0	5000	0	0	197	1	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1
TUBG2	TUBG2	mRNA	3	0	5000	3	0	1818	11	0	7759	8	0	5941	0	0	0	0	0	20	0	0	20	1	0	5000	0	0	206	0	0	256	0	0	0	0	3	0	0	8	1	0	0	0	0	0	0	2	0	0	1	0	0
TUBGCP2	TUBGCP2	mRNA	7	0	5000	3	0	5020	66	0	33708	63	0	28688	0	0	0	0	0	38	0	0	38	0	0	8181	1	0	1136	0	0	613	0	0	0	0	7	3	0	63	0	0	0	0	0	0	0	2	0	0	0	1	0
TUBGCP3	TUBGCP3	mRNA	0	0	5000	0	0	3890	23	0	103154	23	0	99264	0	0	0	0	0	42	0	0	42	0	0	5000	0	0	979	0	0	187	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
TUBGCP4	TUBGCP4	mRNA	3	0	5000	0	0	3069	2	0	34928	2	0	31859	0	0	0	0	0	34	0	0	34	4	0	5000	0	0	828	0	0	240	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0
TUBGCP5	TUBGCP5	mRNA	4	0	6108	2	0	4132	12	0	40497	9	0	36365	0	0	0	0	0	44	0	0	44	0	0	5000	1	0	880	0	0	130	0	0	0	0	4	0	0	9	1	0	0	0	0	0	0	1	0	0	0	1	0
TUBGCP6	TUBGCP6	mRNA	12	0	5000	9	0	6019	18	0	27283	9	0	21264	0	0	0	0	0	48	0	0	48	7	0	5000	0	0	47	0	0	512	0	0	0	0	12	0	0	9	4	0	0	0	0	0	1	4	0	0	7	0	0
TUFM	TUFM	mRNA	0	0	5000	1	0	2071	5	0	3998	3	0	1927	0	0	0	0	0	18	0	0	18	0	0	5000	0	0	564	1	0	139	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1
TUFT1	TUFT1	mRNA	0	0	5000	0	0	3111	19	0	43279	17	0	40168	0	0	0	0	0	24	0	0	24	2	0	5000	1	0	1876	1	0	62	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	2	1	1
TUG1	TUG1	Non-coding_transcript	0	0	5000	0	0	7104	0	0	9747	0	0	2643	0	0	0	0	0	4	0	0	4	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TULP1	TULP1	mRNA	0	0	5000	22	0	2094	32	0	14997	9	0	12903	0	0	0	0	0	28	0	0	28	0	0	5000	1	0	453	0	0	12	0	0	0	0	0	0	0	9	16	0	0	0	0	0	0	6	0	0	0	1	0
TULP2	TULP2	mRNA	4	0	5000	0	0	1760	15	0	17775	15	0	16015	0	0	0	0	0	24	0	0	24	2	0	5000	0	0	46	0	0	151	0	0	0	0	4	0	0	15	0	0	0	0	0	0	0	0	0	0	2	0	0
TULP3	TULP3	mRNA	0	0	5000	2	0	3106	18	0	50274	15	0	47168	0	0	0	0	0	22	0	0	22	3	0	5000	3	0	1696	0	0	81	0	0	0	0	0	0	0	15	1	0	0	0	0	0	0	1	0	0	3	3	0
TULP4	TULP4	mRNA	0	0	5000	9	0	11119	25	0	199165	18	0	188046	0	0	0	0	0	26	0	0	26	0	0	5000	1	0	5224	1	0	1357	0	0	0	0	0	0	0	18	2	0	0	0	0	0	0	7	0	0	0	1	1
TUSC1	TUSC1	mRNA	0	0	5000	4	0	2470	5	0	2470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	1	0	1294	0	0	537	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	0
TUSC2	TUSC2	mRNA	1	0	5000	0	0	1682	0	0	3328	0	0	1646	0	0	0	0	0	4	0	0	4	1	0	5000	0	0	1211	0	0	138	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TUSC3	TUSC3	mRNA	0	0	5000	1	0	3884	18	0	226563	16	0	222679	0	0	0	0	0	20	0	0	20	0	0	5000	0	0	2493	1	0	344	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	0	0	0	0	1
TUSC5	TUSC5	mRNA	0	0	5000	2	0	3596	4	0	21325	1	0	17729	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	2723	1	0	339	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1
TUT1	TUT1	mRNA	0	0	5000	0	0	2826	1	0	16593	1	0	13767	0	0	0	0	0	16	0	0	16	2	0	5000	0	0	49	0	0	38	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
TVP23A	TVP23A	mRNA	1	0	5000	0	0	3339	5	0	52089	6	0	48750	0	0	0	0	0	14	0	0	14	0	0	5000	3	0	2426	0	0	271	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0
TVP23B	TVP23B	mRNA	0	0	5000	2	0	1789	10	0	25445	6	0	23656	0	0	0	0	0	12	0	0	12	1	0	5000	2	0	1146	0	0	25	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	1	0	0	1	2	0
TVP23C	TVP23C	mRNA	0	0	10000	2	0	5196	0	0	61368	0	0	56172	0	0	0	0	0	12	0	0	10	4	0	5000	11	0	4032	0	0	183	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	11	0
TVP23C-CDRT4	TVP23C-CDRT4	mRNA	0	0	5000	2	0	2909	18	0	127614	18	0	124705	0	0	0	0	0	12	0	0	12	0	0	5000	2	0	2231	0	0	183	0	0	0	0	0	4	0	18	0	0	0	0	0	0	0	0	0	0	0	2	0
TWF1	TWF1	Non-coding_transcript	0	0	5000	0	0	3456	2	0	12653	2	0	9197	0	0	0	0	0	20	0	0	20	0	0	5000	0	0	1862	0	0	130	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
TWF2	TWF2	mRNA	2	0	5000	3	0	1625	7	0	10558	4	0	8933	0	0	0	0	0	16	0	0	16	0	0	5000	0	0	424	0	0	151	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0
TWIST1	TWIST1	mRNA	0	0	5000	70	0	1666	70	0	2205	0	0	539	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	706	0	0	351	0	0	0	0	0	0	1	0	51	0	0	0	0	1	0	23	0	0	0	0	0
TWIST2	TWIST2	mRNA	0	0	10000	2	0	1436	4	0	75565	2	0	74129	0	0	0	0	0	4	0	0	3	0	0	5000	0	0	769	0	0	184	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TWISTNB	TWISTNB	mRNA	0	0	5000	0	0	3892	0	0	13576	0	0	9684	0	0	0	0	0	6	0	0	6	0	0	5000	0	0	2854	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TWSG1	TWSG1	mRNA	0	0	5000	0	0	3756	7	0	67654	7	0	63898	0	0	0	0	0	8	0	0	8	0	0	5000	0	0	2893	0	0	191	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
TXK	TXK	mRNA	0	0	5000	3	0	2914	17	0	67864	14	0	64950	0	0	0	0	0	28	0	0	28	6	0	5000	0	0	1244	0	0	86	0	0	0	0	0	0	0	14	2	0	0	0	0	0	0	1	0	0	6	0	0
TXLNA	TXLNA	mRNA	0	0	5000	0	0	4796	1	0	18542	1	0	13746	0	0	0	0	0	20	0	0	20	0	0	5000	0	0	3090	0	0	65	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TXLNB	TXLNB	mRNA	0	0	5000	0	0	4684	0	0	52010	0	0	47326	0	0	0	0	0	18	0	0	18	0	0	5000	0	0	2464	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TXLNG	TXLNG	mRNA	0	0	5000	1	0	4396	4	0	58088	3	0	53692	0	0	0	0	0	18	0	0	18	0	0	5000	0	0	2753	0	0	56	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0
TXLNG2P	TXLNG2P	Non-coding_transcript	0	0	10000	0	0	4989	0	0	39813	0	0	34824	0	0	0	0	0	20	0	0	18	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TXN	TXN	mRNA	0	0	5000	0	0	868	8	0	12829	6	0	11961	0	0	0	0	0	8	0	0	8	0	0	5000	2	0	345	0	0	205	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0
TXN2	TXN2	mRNA	0	0	5000	0	0	1336	5	0	14595	4	0	13259	0	0	0	0	0	6	0	0	6	0	0	5000	1	0	758	0	0	77	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0
TXNDC11	TXNDC11	mRNA	2	0	5000	2	0	3047	14	0	63706	12	0	60659	0	0	0	0	0	22	0	0	22	1	0	5000	0	0	108	0	0	62	0	0	0	0	2	0	0	12	1	0	0	0	0	0	0	1	0	0	1	0	0
TXNDC12	TXNDC12	mRNA	0	0	10000	3	0	4350	6	0	36040	3	0	31690	0	0	0	0	0	16	0	0	12	1	0	5000	0	0	801	3	0	1075	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	1	0	3
TXNDC15	TXNDC15	mRNA	0	0	5000	0	0	3689	1	0	27864	1	0	24175	0	0	0	0	0	8	0	0	8	0	0	5000	0	0	1948	0	0	658	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TXNDC16	TXNDC16	mRNA	0	0	5000	3	0	4641	10	0	121994	7	0	117353	0	0	0	0	0	42	0	0	40	1	0	5000	0	0	1714	0	0	449	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	2	0	0	1	0	0
TXNDC17	TXNDC17	mRNA	2	0	5000	0	0	2075	0	0	3640	4	0	1565	0	0	0	0	0	6	0	0	6	0	0	5000	0	0	1522	2	0	181	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2
TXNDC2	TXNDC2	mRNA	0	0	5000	5	0	2129	12	0	2434	6	0	305	0	0	0	0	0	2	0	0	4	1	0	5000	0	0	18	1	0	541	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	2	0	0	1	0	1
TXNDC5	TXNDC5	mRNA	2	0	5000	1	0	3496	0	0	29565	0	0	26069	0	0	0	0	0	18	0	0	20	1	0	5737	0	0	1894	0	0	364	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
TXNDC8	TXNDC8	mRNA	0	0	5000	0	0	492	7	0	34259	7	0	33767	0	0	0	0	0	10	0	0	10	0	0	5000	0	0	95	0	0	49	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
TXNDC9	TXNDC9	mRNA	0	0	5000	1	0	1530	5	0	17374	4	0	15844	0	0	0	0	0	8	0	0	8	4	0	5000	0	0	658	0	0	191	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	4	0	0
TXNIP	TXNIP	mRNA	0	0	5000	0	0	2927	0	0	4167	0	0	1240	0	0	0	0	0	14	0	0	14	0	0	5000	0	0	1410	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TXNL1	TXNL1	Non-coding_transcript	1	0	5000	1	0	1429	5	0	35868	4	0	34439	0	0	0	0	0	16	0	0	16	0	0	5000	0	0	205	1	0	249	0	0	0	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1
TXNL4A	TXNL4A	mRNA	5	0	5000	0	0	1387	9	0	15666	9	0	14279	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	818	1	0	140	0	0	0	0	5	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1
TXNL4B	TXNL4B	mRNA	0	0	5000	0	0	2889	11	0	9460	11	0	6571	0	0	0	0	0	6	0	0	10	10	0	5676	0	0	1780	0	0	659	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	10	0	0
TXNRD1	TXNRD1	mRNA	0	0	5000	3	0	4610	32	0	134529	28	0	129919	0	0	0	0	0	32	0	0	38	0	0	10000	1	0	1886	0	0	943	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	3	0	0	0	1	0
TXNRD2	TXNRD2	mRNA	2	0	5000	5	0	1964	31	0	66320	26	0	64356	0	0	0	0	0	34	0	0	34	0	0	5000	0	0	356	0	0	33	0	0	0	0	2	0	0	26	4	0	0	0	0	0	0	1	0	0	0	0	0
TXNRD3	TXNRD3	mRNA	0	0	5000	1	0	2919	12	0	48073	11	0	45154	0	0	0	0	0	30	0	0	30	3	0	5000	0	0	853	0	0	134	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	3	0	0
TXNRD3NB	TXNRD3NB	mRNA	0	0	5000	0	0	1134	3	0	36777	3	0	35643	0	0	0	0	0	6	0	0	6	3	0	5000	0	0	253	0	0	479	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0
TYK2	TYK2	mRNA	0	0	5000	5	0	4248	17	0	30045	12	0	25797	0	0	0	0	0	48	0	0	48	0	0	5000	0	0	306	0	0	378	0	0	0	0	0	0	0	12	4	0	0	0	0	0	0	1	0	0	0	0	0
TYMP	TYMP	mRNA	2	0	5000	46	0	1858	0	0	4334	2	0	2476	0	0	0	0	0	24	0	0	18	0	0	5000	0	0	18	0	0	376	0	0	0	0	2	0	0	2	36	0	0	0	0	4	0	8	0	0	0	0	0
TYMS	TYMS	mRNA	9	0	5000	0	0	1583	11	0	15896	18	0	14313	0	0	0	0	0	12	0	0	12	0	0	5000	0	0	502	1	0	139	0	0	0	0	9	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	1
TYR	TYR	mRNA	0	0	5000	211	0	2065	216	0	117888	3	0	115823	2	0	0	0	0	8	0	0	8	0	0	5000	0	0	393	0	0	82	0	0	0	0	0	0	0	3	189	0	0	0	2	27	0	0	0	0	0	0	0
TYRO3	TYRO3	mRNA	0	0	5000	1	0	3971	6	0	20317	5	0	16346	0	0	0	0	0	36	0	0	36	1	0	5000	0	0	1062	0	0	236	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	1	0	0
TYRO3P	TYRO3P	Non-coding_transcript	0	0	5000	1	0	864	0	0	864	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
TYROBP	TYROBP	mRNA	0	0	5000	4	0	591	0	0	3909	1	0	3318	1	0	0	0	0	10	0	0	10	0	0	5000	0	0	168	0	0	81	0	0	0	0	0	4	0	1	2	0	0	0	1	0	0	1	0	0	0	0	0
TYRP1	TYRP1	mRNA	0	0	5000	10	0	2876	15	0	16881	4	0	14005	0	0	0	0	0	14	0	0	14	0	0	5000	1	0	1084	0	0	178	0	0	0	0	0	0	0	4	8	0	0	0	0	2	0	0	0	0	0	1	0
TYSND1	TYSND1	Non-coding_transcript	0	0	5000	4	0	4042	4	0	8760	3	0	4718	0	0	0	0	0	8	0	0	14	3	0	7012	1	0	2130	0	0	154	0	0	0	0	0	1	0	3	2	0	0	0	0	0	0	2	0	0	3	1	0
TYW1	TYW1	mRNA	0	0	5000	5	0	3364	43	0	242716	34	0	239352	0	0	0	0	0	30	0	0	30	34	0	5000	4	0	991	0	0	174	0	0	0	0	0	0	0	34	2	0	0	0	0	0	0	3	0	0	34	4	0
TYW1B	TYW1B	mRNA	0	0	10000	3	0	3302	10	0	275085	7	0	271783	0	0	0	0	0	29	0	0	27	1	0	5000	0	0	1019	0	0	159	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	1	0	0	1	0	0
TYW3	TYW3	mRNA	0	0	5000	3	0	3549	8	0	33525	7	0	29976	0	0	0	0	0	10	0	0	12	2	0	5026	0	0	2563	0	0	93	0	0	0	0	0	3	0	7	1	0	0	0	0	0	0	0	0	0	2	0	0
TYW5	TYW5	mRNA	0	0	5000	0	0	5370	2	0	26826	2	0	21456	0	0	0	0	0	14	0	0	16	1	0	5000	0	0	4156	0	0	266	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
U2AF1	U2AF1	mRNA	0	0	5000	0	0	1020	15	0	14623	14	0	13603	0	0	0	0	0	16	0	0	16	0	0	5000	0	0	146	1	0	370	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	1
U2AF1L4	U2AF1L4	mRNA	5	0	5000	0	0	782	0	0	2909	1	0	2127	0	0	0	0	0	10	0	0	12	0	0	5000	0	0	192	0	0	44	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
U2AF2	U2AF2	mRNA	4	0	5000	1	0	3131	14	0	20667	12	0	17536	0	0	0	0	0	22	0	0	24	3	0	5000	1	0	648	0	0	1055	0	0	0	0	4	0	0	12	0	0	0	0	0	0	0	1	0	0	3	1	0
U2SURP	U2SURP	mRNA	0	0	5000	0	0	7464	9	0	59196	9	0	51732	0	0	0	0	0	54	0	0	54	2	0	5000	0	0	4275	0	0	99	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	2	0	0
UACA	UACA	mRNA	0	0	5000	2	0	7262	12	0	108958	10	0	101696	0	0	0	0	0	36	0	0	38	1	0	10000	0	0	2502	1	0	470	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	2	0	0	1	0	1
UAP1	UAP1	mRNA	0	0	5000	0	0	2327	0	0	38338	0	0	36011	0	0	0	0	0	18	0	0	18	0	0	5000	0	0	480	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UAP1L1	UAP1L1	mRNA	5	0	5000	2	0	3365	11	0	7038	8	0	3673	0	0	0	0	0	16	0	0	16	0	0	5000	1	0	1809	0	0	32	0	0	0	0	5	0	0	8	1	0	0	0	0	0	0	1	0	0	0	1	0
UBA1	UBA1	mRNA	0	0	5000	3	0	3750	8	0	24329	5	0	20579	0	0	0	0	0	50	0	0	52	1	0	8002	0	0	199	0	0	374	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	1	0	0
UBA2	UBA2	mRNA	0	0	5000	2	0	2665	9	0	41531	6	0	38866	0	0	0	0	0	32	0	0	32	0	0	5000	1	0	672	0	0	70	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	1	0	0	0	1	0
UBA3	UBA3	mRNA	2	0	5000	0	0	2119	10	0	25644	10	0	23525	0	0	0	0	0	34	0	0	34	0	0	5000	0	0	707	0	0	20	0	0	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA5	UBA5	mRNA	5	0	5000	0	0	3256	0	0	23655	0	0	20399	0	0	0	0	0	22	0	0	24	0	0	10000	1	0	1574	0	0	474	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
UBA52	UBA52	mRNA	0	0	5000	0	0	2811	1	0	5657	3	0	2846	0	0	0	0	0	8	0	0	10	4	0	5000	1	0	2310	0	0	114	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	1	0
UBA6	UBA6	mRNA	0	0	5000	1	0	6447	29	0	85411	27	0	78964	0	0	0	0	0	64	0	0	64	0	0	5000	0	0	3236	1	0	52	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	1	0	0	0	0	1
UBA7	UBA7	mRNA	0	0	5000	0	0	3313	3	0	8754	5	0	5441	0	0	0	0	0	46	0	0	46	0	0	5000	0	0	103	1	0	171	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1
UBAC1	UBAC1	mRNA	1	0	5000	4	0	1867	16	0	28412	11	0	26545	0	0	0	0	0	18	0	0	18	0	0	5000	1	0	431	0	0	218	3	0	0	0	1	0	0	11	0	0	0	0	0	0	0	1	0	0	0	1	0
UBAC2	UBAC2	mRNA	0	0	5000	2	0	3311	18	0	186075	17	0	182764	0	0	0	0	0	16	0	0	18	1	0	5484	0	0	1164	3	0	987	0	0	0	0	0	2	0	17	0	0	0	0	0	0	0	0	0	0	1	0	3
UBAC2-AS1	UBAC2-AS1	Non-coding_transcript	0	0	5000	1	0	1821	0	0	4384	0	0	2563	0	0	0	0	0	2	0	0	4	6	0	5002	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
UBALD1	UBALD1	mRNA	0	0	5000	0	0	1413	4	0	6044	3	0	4631	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	750	1	0	129	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
UBALD2	UBALD2	mRNA	1	0	5000	1	0	1589	3	0	6094	2	0	4505	0	0	0	0	0	4	0	0	4	1	0	5000	0	0	793	0	0	301	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0
UBAP1	UBAP1	Non-coding_transcript	5	0	5000	0	0	3137	8	0	73519	8	0	70382	0	0	0	0	0	18	0	0	18	1	0	5000	0	0	991	0	0	521	0	0	0	0	5	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0
UBAP1L	UBAP1L	mRNA	0	0	5000	1	0	1383	2	0	13356	0	0	11973	0	0	0	0	0	8	0	0	8	0	0	5000	0	0	93	1	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
UBAP2	UBAP2	mRNA	0	0	5000	4	0	4284	49	0	127257	45	0	122973	0	0	0	0	0	56	0	0	56	0	0	5000	0	0	811	0	0	113	0	0	0	0	0	0	0	45	3	0	0	0	0	0	0	1	0	0	0	0	0
UBAP2L	UBAP2L	mRNA	8	0	10000	0	0	4457	23	0	50675	23	0	46218	0	0	0	0	0	54	0	0	54	2	0	5670	1	0	910	0	0	233	0	0	0	0	8	0	0	23	0	0	0	0	0	0	0	0	0	0	2	1	0
UBASH3A	UBASH3A	mRNA	0	0	5000	6	0	2556	29	0	43820	24	0	41264	0	0	0	0	0	28	0	0	28	1	0	5000	0	0	560	0	0	84	0	0	0	0	0	0	0	24	2	0	0	0	0	0	0	4	0	0	1	0	0
UBASH3B	UBASH3B	mRNA	0	0	5000	1	0	6903	7	0	158790	4	0	151887	0	0	0	0	0	26	0	0	26	0	0	5000	0	0	4593	2	0	360	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	2
UBB	UBB	mRNA	0	0	5000	0	0	971	0	0	1688	0	0	717	0	0	0	0	0	2	0	0	2	1	0	5000	0	0	143	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
UBC	UBC	mRNA	1	0	5000	5	0	2584	0	0	3396	1	0	812	0	0	0	0	0	2	0	0	2	1	0	5000	0	0	68	0	0	458	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	4	0	0	1	0	0
UBD	UBD	mRNA	0	0	5000	3	0	990	5	0	4314	1	0	3324	0	0	0	0	0	2	0	0	2	0	0	5000	1	0	268	0	0	224	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	1	0
UBD.2	UBD	mRNA	0	0	5000	0	0	990	0	0	4315	0	0	3325	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	268	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBD.3	UBD	mRNA	0	0	5000	0	0	990	0	0	4314	0	0	3324	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	268	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBD.4	UBD	mRNA	0	0	5000	0	0	990	0	0	4314	0	0	3324	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	268	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBD.5	UBD	mRNA	0	0	5000	0	0	990	0	0	4315	0	0	3325	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	268	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBD.6	UBD	mRNA	0	0	5000	0	0	990	0	0	4314	0	0	3324	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	268	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBD.7	UBD	mRNA	0	0	5000	0	0	990	0	0	4315	0	0	3325	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	268	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
